"N";"777421275";"777000000";"0";"9";"0"
"N";"777421276";"777000000";"0";"9";"0"
"N";"777421277";"777000000";"0";"9";"0"
"N";"777421278";"777000000";"0";"9";"0"
"N";"777421279";"777000000";"0";"9";"0"
"N";"777421280";"777000000";"0";"9";"0"
"N";"777421281";"777000000";"0";"9";"0"
"N";"777421282";"777000000";"0";"9";"0"
"N";"777421283";"777000000";"0";"9";"0"
"N";"777421284";"777000000";"0";"9";"0"
"N";"777421285";"777000000";"0";"9";"0"
"N";"777421286";"777000000";"0";"9";"0"
"N";"777421287";"777000000";"0";"9";"0"
"N";"777421288";"777000000";"0";"9";"0"
"N";"777421289";"777000000";"0";"9";"0"
"N";"777421290";"777000000";"0";"9";"0"
"N";"777421291";"777000000";"0";"9";"0"
"N";"777421292";"777000000";"0";"9";"0"
"N";"777421293";"777000000";"0";"9";"0"
"N";"777421294";"777000000";"0";"9";"0"
"N";"777421295";"777000000";"0";"9";"0"
"N";"777421296";"777000000";"0";"9";"0"
"N";"777421297";"777000000";"0";"9";"0"
"N";"777421298";"777000000";"0";"9";"0"
"N";"777421299";"777000000";"0";"9";"0"
"N";"777421300";"777000000";"0";"9";"0"
"N";"777421301";"777000000";"0";"9";"0"
"N";"777421302";"777000000";"0";"9";"0"
"N";"777421303";"777000000";"0";"9";"0"
"N";"777421304";"777000000";"0";"9";"0"
"N";"777421305";"777000000";"0";"9";"0"
"N";"777421306";"777000000";"0";"9";"0"
"N";"777421307";"777000000";"0";"9";"0"
"N";"777421308";"777000000";"0";"9";"0"
"N";"777421309";"777000000";"0";"9";"0"
"N";"777421310";"777000000";"0";"9";"0"
"N";"777421311";"777000000";"0";"9";"0"
"N";"777421312";"777000000";"0";"9";"0"
"N";"777421313";"777000000";"0";"9";"0"
"N";"777421314";"777000000";"0";"9";"0"
"N";"777421315";"777000000";"0";"9";"0"
"N";"777421316";"777000000";"0";"9";"0"
"N";"777421317";"777000000";"0";"9";"0"
"N";"777421318";"777000000";"0";"9";"0"
"N";"777421319";"777000000";"0";"9";"0"
"N";"777421320";"777000000";"0";"9";"0"
"N";"777421321";"777000000";"0";"9";"0"
"N";"777421322";"777000000";"0";"9";"0"
"N";"777421323";"777000000";"0";"9";"0"
"N";"777421324";"777000000";"0";"9";"0"
"N";"777421325";"777000000";"0";"9";"0"
"N";"777421326";"777000000";"0";"9";"0"
"N";"777421327";"777000000";"0";"9";"0"
"N";"777421328";"777000000";"0";"9";"0"
"N";"777421329";"777000000";"0";"9";"0"
"N";"777421330";"777000000";"0";"9";"0"
"N";"777421331";"777000000";"0";"9";"0"
"N";"777421332";"777000000";"0";"9";"0"
"N";"777421333";"777000000";"0";"9";"0"
"N";"777421334";"777000000";"0";"9";"0"
"N";"777421335";"777000000";"0";"9";"0"
"N";"777421336";"777000000";"0";"9";"0"
"N";"777421337";"777000000";"0";"9";"0"
"N";"777421338";"777000000";"0";"9";"0"
"N";"777421339";"777000000";"0";"9";"0"
"N";"777421340";"777000000";"0";"9";"0"
"N";"777421341";"777000000";"0";"9";"0"
"N";"777421342";"777000000";"0";"9";"0"
"N";"777421343";"777000000";"0";"9";"0"
"N";"777421344";"777000000";"0";"9";"0"
"N";"777421345";"777000000";"0";"9";"0"
"N";"777421346";"777000000";"0";"9";"0"
"N";"777421347";"777000000";"0";"9";"0"
"N";"777421348";"777000000";"0";"9";"0"
"N";"777421349";"777000000";"0";"9";"0"
"N";"777421350";"777000000";"0";"9";"0"
"N";"777421351";"777000000";"0";"9";"0"
"N";"777421352";"777000000";"0";"9";"0"
"N";"777421353";"777000000";"0";"9";"0"
"N";"777421354";"777000000";"0";"9";"0"
