"ALLERGY.CODE_ALLERGY.777365708";"A";"Y";"";"Y";"";"777365708";"777000000";"CL_VDM";"TMP13.2CL_VDM1128830";"CL";"10";"CL_VDM    1128830";"";""
"ALLERGY.CODE_ALLERGY.777365709";"A";"Y";"";"Y";"";"777365709";"777000000";"CL_VDM";"TMP13.2CL_VDM1128833";"CL";"10";"CL_VDM    1128833";"";""
"ALLERGY.CODE_ALLERGY.777365710";"A";"Y";"";"Y";"";"777365710";"777000000";"CL_VDM";"TMP13.2CL_VDM1128834";"CL";"10";"CL_VDM    1128834";"";""
"ALLERGY.CODE_ALLERGY.777365711";"A";"Y";"";"Y";"";"777365711";"777000000";"CL_VDM";"TMP13.2CL_VDM1128841";"CL";"10";"CL_VDM    1128841";"";""
"ALLERGY.CODE_ALLERGY.777365712";"A";"Y";"";"Y";"";"777365712";"777000000";"CL_VDM";"TMP13.2CL_VDM1128842";"CL";"10";"CL_VDM    1128842";"";""
"ALLERGY.CODE_ALLERGY.777365713";"A";"Y";"";"Y";"";"777365713";"777000000";"CL_VDM";"TMP13.2CL_VDM1128850";"CL";"10";"CL_VDM    1128850";"";""
"ALLERGY.CODE_ALLERGY.777365714";"A";"Y";"";"Y";"";"777365714";"777000000";"CL_VDM";"TMP13.2CL_VDM1128852";"CL";"10";"CL_VDM    1128852";"";""
"ALLERGY.CODE_ALLERGY.777365715";"A";"Y";"";"Y";"";"777365715";"777000000";"CL_VDM";"TMP13.2CL_VDM1128853";"CL";"10";"CL_VDM    1128853";"";""
"ALLERGY.CODE_ALLERGY.777365716";"A";"Y";"";"Y";"";"777365716";"777000000";"CL_VDM";"TMP13.2CL_VDM1128859";"CL";"10";"CL_VDM    1128859";"";""
"ALLERGY.CODE_ALLERGY.777365717";"A";"Y";"";"Y";"";"777365717";"777000000";"CL_VDM";"TMP13.2CL_VDM1128861";"CL";"10";"CL_VDM    1128861";"";""
"ALLERGY.CODE_ALLERGY.777365718";"A";"Y";"";"Y";"";"777365718";"777000000";"CL_VDM";"TMP13.2CL_VDM1128862";"CL";"10";"CL_VDM    1128862";"";""
"ALLERGY.CODE_ALLERGY.777365719";"A";"Y";"";"Y";"";"777365719";"777000000";"CL_VDM";"TMP13.2CL_VDM1128864";"CL";"10";"CL_VDM    1128864";"";""
"ALLERGY.CODE_ALLERGY.777365720";"A";"Y";"";"Y";"";"777365720";"777000000";"CL_VDM";"TMP13.2CL_VDM1128865";"CL";"10";"CL_VDM    1128865";"";""
"ALLERGY.CODE_ALLERGY.777365721";"A";"Y";"";"Y";"";"777365721";"777000000";"CL_VDM";"TMP13.2CL_VDM1128879";"CL";"10";"CL_VDM    1128879";"";""
"ALLERGY.CODE_ALLERGY.777365722";"A";"Y";"";"Y";"";"777365722";"777000000";"CL_VDM";"TMP13.2CL_VDM1128880";"CL";"10";"CL_VDM    1128880";"";""
"ALLERGY.CODE_ALLERGY.777365723";"A";"Y";"";"Y";"";"777365723";"777000000";"CL_VDM";"TMP13.2CL_VDM1128881";"CL";"10";"CL_VDM    1128881";"";""
"ALLERGY.CODE_ALLERGY.777365724";"A";"Y";"";"Y";"";"777365724";"777000000";"CL_VDM";"TMP13.2CL_VDM1128903";"CL";"10";"CL_VDM    1128903";"";""
"ALLERGY.CODE_ALLERGY.777365725";"A";"Y";"";"Y";"";"777365725";"777000000";"CL_VDM";"TMP13.2CL_VDM1128912";"CL";"10";"CL_VDM    1128912";"";""
"ALLERGY.CODE_ALLERGY.777365726";"A";"Y";"";"Y";"";"777365726";"777000000";"CL_VDM";"TMP13.2CL_VDM1128932";"CL";"10";"CL_VDM    1128932";"";""
"ALLERGY.CODE_ALLERGY.777365727";"A";"Y";"";"Y";"";"777365727";"777000000";"CL_VDM";"TMP13.2CL_VDM1128935";"CL";"10";"CL_VDM    1128935";"";""
"ALLERGY.CODE_ALLERGY.777365728";"A";"Y";"";"Y";"";"777365728";"777000000";"CL_VDM";"TMP13.2CL_VDM1128939";"CL";"10";"CL_VDM    1128939";"";""
"ALLERGY.CODE_ALLERGY.777365729";"A";"Y";"";"Y";"";"777365729";"777000000";"CL_VDM";"TMP13.2CL_VDM1128942";"CL";"10";"CL_VDM    1128942";"";""
"ALLERGY.CODE_ALLERGY.777365730";"A";"Y";"";"Y";"";"777365730";"777000000";"CL_VDM";"TMP13.2CL_VDM1128943";"CL";"10";"CL_VDM    1128943";"";""
"ALLERGY.CODE_ALLERGY.777365731";"A";"Y";"";"Y";"";"777365731";"777000000";"CL_VDM";"TMP13.2CL_VDM1128968";"CL";"10";"CL_VDM    1128968";"";""
"ALLERGY.CODE_ALLERGY.777365732";"A";"Y";"";"Y";"";"777365732";"777000000";"CL_VDM";"TMP13.2CL_VDM1128970";"CL";"10";"CL_VDM    1128970";"";""
"ALLERGY.CODE_ALLERGY.777365733";"A";"Y";"";"Y";"";"777365733";"777000000";"CL_VDM";"TMP13.2CL_VDM1128974";"CL";"10";"CL_VDM    1128974";"";""
"ALLERGY.CODE_ALLERGY.777365734";"A";"Y";"";"Y";"";"777365734";"777000000";"CL_VDM";"TMP13.2CL_VDM1128994";"CL";"10";"CL_VDM    1128994";"";""
"ALLERGY.CODE_ALLERGY.777365735";"A";"Y";"";"Y";"";"777365735";"777000000";"CL_VDM";"TMP13.2CL_VDM1128996";"CL";"10";"CL_VDM    1128996";"";""
"ALLERGY.CODE_ALLERGY.777365736";"A";"Y";"";"Y";"";"777365736";"777000000";"CL_VDM";"TMP13.2CL_VDM1128997";"CL";"10";"CL_VDM    1128997";"";""
"ALLERGY.CODE_ALLERGY.777365737";"A";"Y";"";"Y";"";"777365737";"777000000";"CL_VDM";"TMP13.2CL_VDM1128999";"CL";"10";"CL_VDM    1128999";"";""
"ALLERGY.CODE_ALLERGY.777365738";"A";"Y";"";"Y";"";"777365738";"777000000";"CL_VDM";"TMP13.2CL_VDM1129000";"CL";"10";"CL_VDM    1129000";"";""
"ALLERGY.CODE_ALLERGY.777365739";"A";"Y";"";"Y";"";"777365739";"777000000";"CL_VDM";"TMP13.2CL_VDM1129009";"CL";"10";"CL_VDM    1129009";"";""
"ALLERGY.CODE_ALLERGY.777365740";"A";"Y";"";"Y";"";"777365740";"777000000";"CL_VDM";"TMP13.2CL_VDM1129010";"CL";"10";"CL_VDM    1129010";"";""
"ALLERGY.CODE_ALLERGY.777365741";"A";"Y";"";"Y";"";"777365741";"777000000";"CL_VDM";"TMP13.2CL_VDM1129011";"CL";"10";"CL_VDM    1129011";"";""
"ALLERGY.CODE_ALLERGY.777365742";"A";"Y";"";"Y";"";"777365742";"777000000";"CL_VDM";"TMP13.2CL_VDM1129013";"CL";"10";"CL_VDM    1129013";"";""
"ALLERGY.CODE_ALLERGY.777365743";"A";"Y";"";"Y";"";"777365743";"777000000";"CL_VDM";"TMP13.2CL_VDM1129024";"CL";"10";"CL_VDM    1129024";"";""
"ALLERGY.CODE_ALLERGY.777365744";"A";"Y";"";"Y";"";"777365744";"777000000";"CL_VDM";"TMP13.2CL_VDM1129034";"CL";"10";"CL_VDM    1129034";"";""
"ALLERGY.CODE_ALLERGY.777365745";"A";"Y";"";"Y";"";"777365745";"777000000";"CL_VDM";"TMP13.2CL_VDM1129035";"CL";"10";"CL_VDM    1129035";"";""
"ALLERGY.CODE_ALLERGY.777365746";"A";"Y";"";"Y";"";"777365746";"777000000";"CL_VDM";"TMP13.2CL_VDM1129042";"CL";"10";"CL_VDM    1129042";"";""
"ALLERGY.CODE_ALLERGY.777365747";"A";"Y";"";"Y";"";"777365747";"777000000";"CL_VDM";"TMP13.2CL_VDM1129056";"CL";"10";"CL_VDM    1129056";"";""
"ALLERGY.CODE_ALLERGY.777365748";"A";"Y";"";"Y";"";"777365748";"777000000";"CL_VDM";"TMP13.2CL_VDM1129057";"CL";"10";"CL_VDM    1129057";"";""
"ALLERGY.CODE_ALLERGY.777365749";"A";"Y";"";"Y";"";"777365749";"777000000";"CL_VDM";"TMP13.2CL_VDM1129058";"CL";"10";"CL_VDM    1129058";"";""
"ALLERGY.CODE_ALLERGY.777365750";"A";"Y";"";"Y";"";"777365750";"777000000";"CL_VDM";"TMP13.2CL_VDM1129060";"CL";"10";"CL_VDM    1129060";"";""
"ALLERGY.CODE_ALLERGY.777365751";"A";"Y";"";"Y";"";"777365751";"777000000";"CL_VDM";"TMP13.2CL_VDM1129061";"CL";"10";"CL_VDM    1129061";"";""
"ALLERGY.CODE_ALLERGY.777365752";"A";"Y";"";"Y";"";"777365752";"777000000";"CL_VDM";"TMP13.2CL_VDM1129062";"CL";"10";"CL_VDM    1129062";"";""
"ALLERGY.CODE_ALLERGY.777365753";"A";"Y";"";"Y";"";"777365753";"777000000";"CL_VDM";"TMP13.2CL_VDM1129063";"CL";"10";"CL_VDM    1129063";"";""
"ALLERGY.CODE_ALLERGY.777365754";"A";"Y";"";"Y";"";"777365754";"777000000";"CL_VDM";"TMP13.2CL_VDM1129064";"CL";"10";"CL_VDM    1129064";"";""
"ALLERGY.CODE_ALLERGY.777365755";"A";"Y";"";"Y";"";"777365755";"777000000";"CL_VDM";"TMP13.2CL_VDM1129065";"CL";"10";"CL_VDM    1129065";"";""
"ALLERGY.CODE_ALLERGY.777365756";"A";"Y";"";"Y";"";"777365756";"777000000";"CL_VDM";"TMP13.2CL_VDM1129100";"CL";"10";"CL_VDM    1129100";"";""
"ALLERGY.CODE_ALLERGY.777365757";"A";"Y";"";"Y";"";"777365757";"777000000";"CL_VDM";"TMP13.2CL_VDM1129101";"CL";"10";"CL_VDM    1129101";"";""
"ALLERGY.CODE_ALLERGY.777365758";"A";"Y";"";"Y";"";"777365758";"777000000";"CL_VDM";"TMP13.2CL_VDM1129103";"CL";"10";"CL_VDM    1129103";"";""
"ALLERGY.CODE_ALLERGY.777365759";"A";"Y";"";"Y";"";"777365759";"777000000";"CL_VDM";"TMP13.2CL_VDM1129113";"CL";"10";"CL_VDM    1129113";"";""
"ALLERGY.CODE_ALLERGY.777365760";"A";"Y";"";"Y";"";"777365760";"777000000";"CL_VDM";"TMP13.2CL_VDM1129114";"CL";"10";"CL_VDM    1129114";"";""
"ALLERGY.CODE_ALLERGY.777365761";"A";"Y";"";"Y";"";"777365761";"777000000";"CL_VDM";"TMP13.2CL_VDM1129115";"CL";"10";"CL_VDM    1129115";"";""
"ALLERGY.CODE_ALLERGY.777365762";"A";"Y";"";"Y";"";"777365762";"777000000";"CL_VDM";"TMP13.2CL_VDM1129117";"CL";"10";"CL_VDM    1129117";"";""
"ALLERGY.CODE_ALLERGY.777365763";"A";"Y";"";"Y";"";"777365763";"777000000";"CL_VDM";"TMP13.2CL_VDM1129121";"CL";"10";"CL_VDM    1129121";"";""
"ALLERGY.CODE_ALLERGY.777365764";"A";"Y";"";"Y";"";"777365764";"777000000";"CL_VDM";"TMP13.2CL_VDM1129126";"CL";"10";"CL_VDM    1129126";"";""
"ALLERGY.CODE_ALLERGY.777365765";"A";"Y";"";"Y";"";"777365765";"777000000";"CL_VDM";"TMP13.2CL_VDM1129129";"CL";"10";"CL_VDM    1129129";"";""
"ALLERGY.CODE_ALLERGY.777365766";"A";"Y";"";"Y";"";"777365766";"777000000";"CL_VDM";"TMP13.2CL_VDM1129130";"CL";"10";"CL_VDM    1129130";"";""
"ALLERGY.CODE_ALLERGY.777365767";"A";"Y";"";"Y";"";"777365767";"777000000";"CL_VDM";"TMP13.2CL_VDM1129133";"CL";"10";"CL_VDM    1129133";"";""
"ALLERGY.CODE_ALLERGY.777365768";"A";"Y";"";"Y";"";"777365768";"777000000";"CL_VDM";"TMP13.2CL_VDM1129137";"CL";"10";"CL_VDM    1129137";"";""
"ALLERGY.CODE_ALLERGY.777365769";"A";"Y";"";"Y";"";"777365769";"777000000";"CL_VDM";"TMP13.2CL_VDM1129147";"CL";"10";"CL_VDM    1129147";"";""
"ALLERGY.CODE_ALLERGY.777365770";"A";"Y";"";"Y";"";"777365770";"777000000";"CL_VDM";"TMP13.2CL_VDM1129151";"CL";"10";"CL_VDM    1129151";"";""
"ALLERGY.CODE_ALLERGY.777365771";"A";"Y";"";"Y";"";"777365771";"777000000";"CL_VDM";"TMP13.2CL_VDM1129152";"CL";"10";"CL_VDM    1129152";"";""
"ALLERGY.CODE_ALLERGY.777365772";"A";"Y";"";"Y";"";"777365772";"777000000";"CL_VDM";"TMP13.2CL_VDM1129153";"CL";"10";"CL_VDM    1129153";"";""
"ALLERGY.CODE_ALLERGY.777365773";"A";"Y";"";"Y";"";"777365773";"777000000";"CL_VDM";"TMP13.2CL_VDM1129155";"CL";"10";"CL_VDM    1129155";"";""
"ALLERGY.CODE_ALLERGY.777365774";"A";"Y";"";"Y";"";"777365774";"777000000";"CL_VDM";"TMP13.2CL_VDM1129156";"CL";"10";"CL_VDM    1129156";"";""
"ALLERGY.CODE_ALLERGY.777365775";"A";"Y";"";"Y";"";"777365775";"777000000";"CL_VDM";"TMP13.2CL_VDM1129157";"CL";"10";"CL_VDM    1129157";"";""
"ALLERGY.CODE_ALLERGY.777365776";"A";"Y";"";"Y";"";"777365776";"777000000";"CL_VDM";"TMP13.2CL_VDM1129158";"CL";"10";"CL_VDM    1129158";"";""
"ALLERGY.CODE_ALLERGY.777365777";"A";"Y";"";"Y";"";"777365777";"777000000";"CL_VDM";"TMP13.2CL_VDM1129167";"CL";"10";"CL_VDM    1129167";"";""
"ALLERGY.CODE_ALLERGY.777365778";"A";"Y";"";"Y";"";"777365778";"777000000";"CL_VDM";"TMP13.2CL_VDM1129168";"CL";"10";"CL_VDM    1129168";"";""
"ALLERGY.CODE_ALLERGY.777365779";"A";"Y";"";"Y";"";"777365779";"777000000";"CL_VDM";"TMP13.2CL_VDM1129171";"CL";"10";"CL_VDM    1129171";"";""
"ALLERGY.CODE_ALLERGY.777365780";"A";"Y";"";"Y";"";"777365780";"777000000";"CL_VDM";"TMP13.2CL_VDM1129180";"CL";"10";"CL_VDM    1129180";"";""
"ALLERGY.CODE_ALLERGY.777365781";"A";"Y";"";"Y";"";"777365781";"777000000";"CL_VDM";"TMP13.2CL_VDM1129188";"CL";"10";"CL_VDM    1129188";"";""
"ALLERGY.CODE_ALLERGY.777365782";"A";"Y";"";"Y";"";"777365782";"777000000";"CL_VDM";"TMP13.2CL_VDM1129189";"CL";"10";"CL_VDM    1129189";"";""
"ALLERGY.CODE_ALLERGY.777365783";"A";"Y";"";"Y";"";"777365783";"777000000";"CL_VDM";"TMP13.2CL_VDM1129190";"CL";"10";"CL_VDM    1129190";"";""
"ALLERGY.CODE_ALLERGY.777365784";"A";"Y";"";"Y";"";"777365784";"777000000";"CL_VDM";"TMP13.2CL_VDM1129192";"CL";"10";"CL_VDM    1129192";"";""
"ALLERGY.CODE_ALLERGY.777365785";"A";"Y";"";"Y";"";"777365785";"777000000";"CL_VDM";"TMP13.2CL_VDM1129193";"CL";"10";"CL_VDM    1129193";"";""
"ALLERGY.CODE_ALLERGY.777365786";"A";"Y";"";"Y";"";"777365786";"777000000";"CL_VDM";"TMP13.2CL_VDM1129202";"CL";"10";"CL_VDM    1129202";"";""
"ALLERGY.CODE_ALLERGY.777365787";"A";"Y";"";"Y";"";"777365787";"777000000";"CL_VDM";"TMP13.2CL_VDM1129204";"CL";"10";"CL_VDM    1129204";"";""
"ALLERGY.CODE_ALLERGY.777365788";"A";"Y";"";"Y";"";"777365788";"777000000";"CL_VDM";"TMP13.2CL_VDM1129212";"CL";"10";"CL_VDM    1129212";"";""
"ALLERGY.CODE_ALLERGY.777365789";"A";"Y";"";"Y";"";"777365789";"777000000";"CL_VDM";"TMP13.2CL_VDM1129213";"CL";"10";"CL_VDM    1129213";"";""
"ALLERGY.CODE_ALLERGY.777365790";"A";"Y";"";"Y";"";"777365790";"777000000";"CL_VDM";"TMP13.2CL_VDM1129214";"CL";"10";"CL_VDM    1129214";"";""
"ALLERGY.CODE_ALLERGY.777365791";"A";"Y";"";"Y";"";"777365791";"777000000";"CL_VDM";"TMP13.2CL_VDM1129216";"CL";"10";"CL_VDM    1129216";"";""
"ALLERGY.CODE_ALLERGY.777365792";"A";"Y";"";"Y";"";"777365792";"777000000";"CL_VDM";"TMP13.2CL_VDM1129217";"CL";"10";"CL_VDM    1129217";"";""
"ALLERGY.CODE_ALLERGY.777365793";"A";"Y";"";"Y";"";"777365793";"777000000";"CL_VDM";"TMP13.2CL_VDM1129218";"CL";"10";"CL_VDM    1129218";"";""
"ALLERGY.CODE_ALLERGY.777365794";"A";"Y";"";"Y";"";"777365794";"777000000";"CL_VDM";"TMP13.2CL_VDM1129219";"CL";"10";"CL_VDM    1129219";"";""
"ALLERGY.CODE_ALLERGY.777365795";"A";"Y";"";"Y";"";"777365795";"777000000";"CL_VDM";"TMP13.2CL_VDM1129220";"CL";"10";"CL_VDM    1129220";"";""
"ALLERGY.CODE_ALLERGY.777365796";"A";"Y";"";"Y";"";"777365796";"777000000";"CL_VDM";"TMP13.2CL_VDM1129221";"CL";"10";"CL_VDM    1129221";"";""
"ALLERGY.CODE_ALLERGY.777365797";"A";"Y";"";"Y";"";"777365797";"777000000";"CL_VDM";"TMP13.2CL_VDM1129223";"CL";"10";"CL_VDM    1129223";"";""
"ALLERGY.CODE_ALLERGY.777365798";"A";"Y";"";"Y";"";"777365798";"777000000";"CL_VDM";"TMP13.2CL_VDM1129225";"CL";"10";"CL_VDM    1129225";"";""
"ALLERGY.CODE_ALLERGY.777365799";"A";"Y";"";"Y";"";"777365799";"777000000";"CL_VDM";"TMP13.2CL_VDM1129226";"CL";"10";"CL_VDM    1129226";"";""
"ALLERGY.CODE_ALLERGY.777365800";"A";"Y";"";"Y";"";"777365800";"777000000";"CL_VDM";"TMP13.2CL_VDM1129227";"CL";"10";"CL_VDM    1129227";"";""
"ALLERGY.CODE_ALLERGY.777365801";"A";"Y";"";"Y";"";"777365801";"777000000";"CL_VDM";"TMP13.2CL_VDM1129228";"CL";"10";"CL_VDM    1129228";"";""
"ALLERGY.CODE_ALLERGY.777365802";"A";"Y";"";"Y";"";"777365802";"777000000";"CL_VDM";"TMP13.2CL_VDM1129237";"CL";"10";"CL_VDM    1129237";"";""
"ALLERGY.CODE_ALLERGY.777365803";"A";"Y";"";"Y";"";"777365803";"777000000";"CL_VDM";"TMP13.2CL_VDM1129249";"CL";"10";"CL_VDM    1129249";"";""
"ALLERGY.CODE_ALLERGY.777365804";"A";"Y";"";"Y";"";"777365804";"777000000";"CL_VDM";"TMP13.2CL_VDM1129257";"CL";"10";"CL_VDM    1129257";"";""
