"N";"777289030";"777000000";"0";"16";"0"
"N";"777289031";"777000000";"0";"16";"0"
"N";"777289032";"777000000";"0";"16";"0"
"N";"777289033";"777000000";"0";"16";"0"
"N";"777289034";"777000000";"0";"16";"0"
"N";"777289035";"777000000";"0";"16";"0"
"N";"777289036";"777000000";"0";"16";"0"
"N";"777289037";"777000000";"0";"16";"0"
"N";"777289038";"777000000";"0";"16";"0"
"N";"777289039";"777000000";"0";"16";"0"
"N";"777289040";"777000000";"0";"16";"0"
"N";"777289041";"777000000";"0";"16";"0"
"N";"777289042";"777000000";"0";"16";"0"
"N";"777289043";"777000000";"0";"16";"0"
"N";"777289044";"777000000";"0";"16";"0"
"N";"777289045";"777000000";"0";"16";"0"
"N";"777289046";"777000000";"0";"16";"0"
"N";"777289047";"777000000";"0";"16";"0"
"N";"777289048";"777000000";"0";"16";"0"
"N";"777289049";"777000000";"0";"16";"0"
"N";"777289050";"777000000";"0";"16";"0"
"N";"777289051";"777000000";"0";"16";"0"
"N";"777289052";"777000000";"0";"16";"0"
"N";"777289053";"777000000";"0";"16";"0"
"N";"777289054";"777000000";"0";"16";"0"
"N";"777289055";"777000000";"0";"16";"0"
"N";"777289056";"777000000";"0";"16";"0"
"N";"777289057";"777000000";"0";"16";"0"
"N";"777289058";"777000000";"0";"16";"0"
"N";"777289059";"777000000";"0";"16";"0"
"N";"777289060";"777000000";"0";"16";"0"
"N";"777289061";"777000000";"0";"16";"0"
"N";"777289062";"777000000";"0";"16";"0"
"N";"777289063";"777000000";"0";"16";"0"
"N";"777289064";"777000000";"0";"16";"0"
"N";"777289065";"777000000";"0";"16";"0"
"N";"777289066";"777000000";"0";"16";"0"
"N";"777289067";"777000000";"0";"16";"0"
"N";"777289068";"777000000";"0";"16";"0"
"N";"777289069";"777000000";"0";"16";"0"
"N";"777289070";"777000000";"0";"16";"0"
"N";"777289071";"777000000";"0";"16";"0"
"N";"777289072";"777000000";"0";"16";"0"
"N";"777289073";"777000000";"0";"16";"0"
"N";"777289074";"777000000";"0";"16";"0"
"N";"777289075";"777000000";"0";"16";"0"
"N";"777289076";"777000000";"0";"16";"0"
